company,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
Honda,City 1.5 S MT,375000.0,57407,Petrol,Manual,2nd Owner,2011-02-02,1995,5
Datsun,RediGO 1.0 S,225000.0,87537,Petrol,Manual,2nd Owner,2017-03-03,799,5
Maruti,Swift Dzire VXI,434999.99999999994,80176,Petrol,Manual,1st Owner,2013-09-16,1248,5
Maruti,Swift Dzire VDI,665000.0,62600,Diesel,Manual,1st Owner,2017-07-17,2143,5
Hyundai,Santro Xing GL,211000.0,66737,Petrol,Manual,2nd Owner,2013-01-13,1497,5
Toyota,Innova 2.5 V Diesel 7-seater,550000.0,124400,Diesel,Manual,2nd Owner,2011-07-28,1198,7
Hyundai,i10 Sportz 1.2,191000.0,57480,Petrol,Manual,2nd Owner,2010-03-23,814,5
BMW,3 Series 320d Luxury Line,1350000.0,99000,Diesel,Automatic,1st Owner,2015-08-08,1197,5
Renault,KWID RXL,275000.0,47000,Petrol,Manual,1st Owner,2018-04-03,1197,5
Maruti,Baleno 1.3 Sigma,550000.0,35000,Diesel,Manual,1st Owner,2018-07-28,1086,5
Mercedes-Benz,C-Class C 220 CDI BE COR,975000.0,58000,Diesel,Automatic,1st Owner,2013-01-17,1248,5
Honda,City S,400000.0,48000,Petrol,Manual,1st Owner,2012-12-22,1197,5
Honda,Amaze VX AT i-Vtech,475000.0,45000,Petrol,Automatic,1st Owner,2014-01-27,1998,5
Hyundai,EON D Lite,190000.0,60000,Petrol,Manual,2nd Owner,2012-11-15,999,5
Hyundai,i20 Magna Optional 1.2,465000.00000000006,23000,Petrol,Manual,1st Owner,2014-11-23,1199,5
Hyundai,Grand i10 1.2 Kappa Era,459999.99999999994,45000,Petrol,Manual,1st Owner,2019-04-24,2499,5
Hyundai,i10 Magna 1.1L,325000.0,45000,Petrol,Manual,1st Owner,2014-11-26,2143,5
Maruti,Ertiga VDI,525000.0,58000,Diesel,Manual,1st Owner,2013-07-08,1199,5
Hyundai,i20 1.2 Spotz,625000.0,48000,Petrol,Manual,1st Owner,2018-02-05,998,5
BMW,2 Series 220i M Sport,4000000.0,18000,Petrol,Automatic,1st Owner,2021-11-04,1998,5
Skoda,Kushaq 1.0 TSI Style 6 Airbags AT,1675000.0,16000,Petrol,Automatic,1st Owner,2022-12-11,1596,5
Honda,WR-V i-VTEC VX,900000.0,17000,Petrol,Manual,1st Owner,2019-03-25,1061,5
Lexus,NX 300h,4200000.0,111000,Petrol,Automatic,1st Owner,2018-10-04,1248,5
Mercedes-Benz,M-Class ML 250 CDI,2850000.0,38000,Diesel,Automatic,2nd Owner,2015-11-01,1461,5
Honda,Amaze V Petrol BSIV,600000.0,36500,Petrol,Manual,1st Owner,2017-10-06,995,5
Maruti,Wagon R VXI Optional,300000.0,80000,Petrol,Manual,2nd Owner,2016-05-17,998,4
Chevrolet,Cruze LTZ,350000.0,60000,Diesel,Manual,2nd Owner,2012-09-07,1248,5
Ford,Fiesta 1.6 SXi ABS,60000.0,110000,Petrol,Manual,1st Owner,2006-02-04,1199,5
Maruti,Wagon R LXI Minor,130000.0,40000,Petrol,Manual,2nd Owner,2009-11-07,796,5
Maruti,Ciaz VDi Plus SHVS,520000.0,100000,Diesel,Manual,1st Owner,2016-09-21,1493,4
Nissan,Kicks XV D BSIV,1160000.0,20000,Diesel,Manual,1st Owner,2020-06-20,796,5
Chevrolet,Spark 1.0 LS,80000.0,90000,Petrol,Manual,4th Owner,2009-12-29,1461,5
Maruti,Swift Dzire VDI,575000.0,100000,Diesel,Manual,1st Owner,2015-08-27,998,5
Volkswagen,Polo Diesel Highline 1.2L,235000.0,100000,Diesel,Manual,2nd Owner,2015-08-23,624,5
Maruti,Alto 800 LXI,180000.0,80000,Petrol,Manual,3rd Owner,2013-06-19,1591,5
Hyundai,Verna SX Opt AT Diesel,1550000.0,32000,Diesel,Automatic,1st Owner,2021-07-08,998,7
Maruti,800 AC,80000.0,76000,Petrol,Manual,3rd Owner,2006-09-18,1461,5
Renault,Duster 110PS Diesel RxL,420000.0,165000,Diesel,Manual,2nd Owner,2014-03-18,1198,5
Maruti,Swift Dzire VXI,450000.0,40000,Petrol,Manual,1st Owner,2015-09-18,998,8
Maruti,Celerio VXI CNG,570000.0,40000,Cng,Manual,1st Owner,2020-06-16,1461,5
Tata,Nano Lx BSIV,35000.0,100000,Petrol,Manual,1st Owner,2012-09-30,2179,5
Hyundai,Creta 1.6 Gamma SX Plus,727000.0,83775,Petrol,Manual,3rd Owner,2015-04-04,1798,5
Maruti,Celerio VXI AT,398000.0,6860,Petrol,Automatic,1st Owner,2017-07-17,1086,5
Renault,Lodgy Stepway 110PS RXZ 7S,455999.99999999994,122759,Diesel,Manual,1st Owner,2015-05-10,2494,5
Volkswagen,Polo Petrol Highline 1.2L,276000.0,39818,Petrol,Manual,1st Owner,2010-12-21,1497,5
Maruti,Wagon R LXI BS IV,168000.0,47635,Petrol,Manual,2nd Owner,2010-11-02,999,5
Renault,Duster 110PS Diesel RxZ,357000.0,128383,Diesel,Manual,2nd Owner,2013-11-22,1120,5
Tata,Hexa XE,622000.0,294967,Diesel,Manual,2nd Owner,2017-02-13,1582,5
Skoda,Octavia 1.8 TSI AT L K,1967000.0000000002,23377,Petrol,Automatic,1st Owner,2018-05-02,2967,5
Hyundai,i10 Era 1.1,156000.0,56691,Petrol,Manual,1st Owner,2008-02-25,1248,5
Toyota,Innova 2.5 V Diesel 8-seater,508000.0,144256,Diesel,Manual,2nd Owner,2011-12-09,1405,5
Honda,City i VTEC V,529000.0,78688,Petrol,Manual,2nd Owner,2014-08-30,2179,5
Skoda,Kushaq 1.0 TSI Style,1502000.0,8267,Petrol,Manual,1st Owner,2022-06-18,1496,5
Hyundai,Grand i10 CRDi Asta,394000.0,86857,Diesel,Manual,2nd Owner,2016-12-10,1198,5
Hyundai,Verna 1.6 CRDi SX,560000.0,110613,Diesel,Manual,1st Owner,2016-12-15,1197,5
Porsche,Cayenne Diesel Platinum Edition,2671000.0,88277,Diesel,Automatic,2nd Owner,2014-07-25,1198,5
Maruti,Baleno 1.3 Zeta,536000.0,91498,Diesel,Manual,1st Owner,2015-06-24,1197,5
Tata,Indica Terra 1.4 TDI,150000.0,40493,Diesel,Manual,1st Owner,2011-07-24,1461,5
Mahindra,TUV 300 Plus P6 BSIV,399000.0,112299,Diesel,Manual,2nd Owner,2018-02-09,1493,5
Ford,Ecosport 1.5 Petrol Titanium,886000.0,11988,Petrol,Manual,1st Owner,2020-02-27,1086,7
Datsun,GO T BSIV,217000.0,71913,Petrol,Manual,1st Owner,2015-03-04,1197,7
Maruti,Swift Dzire VXI,438999.99999999994,92720,Petrol,Manual,2nd Owner,2016-03-02,998,7
Volkswagen,Polo 1.2 MPI Highline,368000.0,94167,Petrol,Manual,2nd Owner,2014-10-29,1196,5
Hyundai,Grand i10 1.2 Kappa Magna BSIV,470000.0,35708,Petrol,Manual,1st Owner,2018-12-13,1248,5
Renault,Duster 110PS Diesel RxZ,357000.0,123420,Diesel,Manual,1st Owner,2013-12-01,1197,5
Kia,Seltos HTX Plus D,994999.9999999999,50135,Diesel,Manual,2nd Owner,2020-06-14,2179,5
Hyundai,i10 Era,195000.0,85876,Petrol,Manual,2nd Owner,2011-09-23,1373,5
Hyundai,Xcent 1.2 Kappa SX,515000.00000000006,8620,Petrol,Manual,1st Owner,2017-04-09,2999,5
Maruti,Wagon R LXI CNG,148000.0,116328,Cng,Manual,3rd Owner,2010-09-23,998,5
Maruti,Eeco 5 Seater AC BSIV,315000.0,56321,Petrol,Manual,1st Owner,2016-03-21,1120,5
Maruti,Swift Dzire VDI,381000.0,160648,Diesel,Manual,1st Owner,2014-03-21,1086,5
Hyundai,Grand i10 Magna,323000.0,50726,Petrol,Manual,1st Owner,2014-12-30,998,5
Mahindra,XUV500 W8 2WD,491000.0,127046,Diesel,Manual,2nd Owner,2013-06-16,998,7
Maruti,Ertiga VXI,441000.0,82158,Petrol,Manual,1st Owner,2015-10-29,1199,5
Isuzu,MU-X 2WD,1711000.0,64000,Diesel,Automatic,1st Owner,2018-05-23,998,5
Maruti,Celerio VXI CNG,432000.0,74776,Cng,Manual,1st Owner,2020-09-23,1197,5
Hyundai,Grand i10 CRDi Magna,342000.0,171065,Diesel,Manual,1st Owner,2016-04-23,1582,5
Hyundai,i10 Magna 1.1,209000.0,46400,Petrol,Manual,1st Owner,2010-06-03,1198,5
Maruti,Celerio ZXI AT,363000.0,38156,Petrol,Automatic,1st Owner,2015-03-24,1493,5
Maruti,Wagon R VXI BS IV,319000.0,49915,Petrol,Manual,1st Owner,2015-02-12,1197,5
Chevrolet,Beat LT,273000.0,10768,Petrol,Manual,1st Owner,2015-07-01,1798,5
Maruti,Wagon R LXI BS IV,261000.0,69843,Petrol,Manual,2nd Owner,2014-07-05,1197,5
Maruti,Baleno 1.2 Delta,508000.0,59176,Petrol,Manual,1st Owner,2017-08-13,1462,5
Hyundai,Verna 1.6 SX,369000.0,46962,Diesel,Manual,3rd Owner,2011-07-31,1497,5
Honda,Amaze VX i-Vtech,326000.0,125380,Petrol,Manual,1st Owner,2013-01-30,1197,7
Mahindra,TUV 300 T8,553000.0,57616,Diesel,Manual,1st Owner,2016-07-14,814,5
Maruti,Swift Dzire AMT VXI,566000.0,126686,Petrol,Automatic,1st Owner,2018-06-18,1197,5
Toyota,Corolla Altis VL AT,759000.0,125981,Petrol,Automatic,1st Owner,2014-10-12,1197,5
Hyundai,i20 Sportz Petrol,252000.0,26786,Petrol,Manual,1st Owner,2010-11-17,1197,5
Maruti,Ciaz Sigma,772000.0,35135,Petrol,Manual,1st Owner,2020-10-01,998,5
Honda,City i VTEC CVT VX,648000.0,99163,Petrol,Automatic,1st Owner,2015-03-11,1497,5
Maruti,Baleno 1.2 Delta,508000.0,48832,Petrol,Manual,1st Owner,2017-02-09,1199,5
Hyundai,EON Era Plus,256000.0,38678,Petrol,Manual,2nd Owner,2016-02-14,1298,5
Maruti,Swift Dzire ZXI AT,791000.0,5427,Petrol,Automatic,1st Owner,2022-08-06,1197,5
Toyota,Etios Liva G,235000.0,67357,Petrol,Manual,1st Owner,2011-02-05,1198,5
Hyundai,i20 Magna,220000.00000000003,81951,Petrol,Manual,1st Owner,2010-10-27,998,5
Maruti,Wagon R LXI CNG,192000.0,70048,Cng,Manual,3rd Owner,2012-03-29,1197,5
Mahindra,Marazzo M4,746000.0,117512,Diesel,Manual,1st Owner,2018-07-23,1794,5
Chevrolet,Beat PS,156000.0,113652,Petrol,Manual,3rd Owner,2013-10-21,1248,5
Maruti,Swift Dzire VXi,184000.0,141719,Petrol,Manual,3rd Owner,2010-02-10,1197,5
Hyundai,i10 Magna,246000.0,71708,Petrol,Manual,2nd Owner,2012-02-01,1198,5
Nissan,Micra XV,275000.0,45000,Petrol,Manual,1st Owner,2010-11-22,998,5
Maruti,Wagon R VXI BS IV,288000.0,60252,Petrol,Manual,1st Owner,2014-12-20,1995,5
Hyundai,Xcent 1.2 Kappa S Option,421000.0,40687,Petrol,Manual,1st Owner,2015-10-17,1248,5
Toyota,Corolla Altis 1.8 VL AT,612000.0,25075,Petrol,Automatic,2nd Owner,2013-12-04,1373,5
Maruti,Vitara Brezza VDi Option,631000.0,109863,Diesel,Manual,2nd Owner,2017-11-09,998,5
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,454000.0,74334,Petrol,Manual,1st Owner,2018-05-22,796,5
Volkswagen,Polo Petrol Trendline 1.2L,275000.0,52186,Petrol,Manual,1st Owner,2012-02-18,1248,5
Maruti,Alto K10 LXI,138000.0,49977,Petrol,Manual,2nd Owner,2010-10-09,1197,5
BMW,X3 xDrive20d,1750000.0,91000,Diesel,Automatic,2nd Owner,2012-09-27,999,5
Maruti,Ciaz VDi Plus SHVS,544000.0,124860,Diesel,Manual,1st Owner,2016-04-03,1461,5
Maruti,Ciaz 1.4 S,647000.0,42681,Petrol,Manual,1st Owner,2017-02-26,1086,5
Maruti,Celerio X ZXI BSIV,446000.0,22532,Petrol,Manual,1st Owner,2019-08-20,1086,5
Toyota,Etios GD SP,273000.0,212367,Diesel,Manual,1st Owner,2012-11-07,1799,4
Maruti,Alto 800 LXI,267000.0,73505,Petrol,Manual,1st Owner,2017-08-03,1197,5
Maruti,Swift VDI BSIV,419000.00000000006,146256,Diesel,Manual,1st Owner,2016-11-05,1497,5
Hyundai,i20 1.2 Magna Opt,293000.0,33865,Petrol,Manual,1st Owner,2012-06-10,1248,5
Skoda,Slavia 1.0 TSI Ambition AT,1295000.0,6090,Petrol,Automatic,1st Owner,2022-04-05,1197,5
Renault,Duster 85PS Diesel RxL Optional,483000.0,45691,Diesel,Manual,1st Owner,2014-05-09,1991,6
Hyundai,Santro Sportz,507000.0,12471,Petrol,Manual,1st Owner,2021-05-11,1799,5
Hyundai,i10 Sportz 1.1L,329000.0,56379,Petrol,Manual,2nd Owner,2015-09-04,1199,5
Honda,Civic 1.8 S MT,247000.00000000003,98446,Petrol,Manual,3rd Owner,2011-12-26,1364,5
Maruti,Swift AMT ZXI,586000.0,55519,Petrol,Automatic,1st Owner,2018-08-27,1198,5
Honda,City GXi,174000.0,112886,Petrol,Manual,1st Owner,2008-02-28,1956,5
Maruti,SX4 S Cross Zeta DDiS 200 SH,724000.0,79989,Diesel,Manual,1st Owner,2018-11-22,1497,5
Hyundai,Grand i10 AT Asta,525000.0,46000,Petrol,Automatic,1st Owner,2016-12-14,1197,5
Chevrolet,Cruze LTZ AT,450000.0,84000,Diesel,Automatic,2nd Owner,2012-10-12,1086,5
Honda,Civic 1.8 S MT,334000.0,45423,Petrol,Manual,1st Owner,2011-07-22,1451,5
Tata,Nexon XM S,884000.0,4531,Petrol,Manual,1st Owner,2022-05-10,1198,7
Toyota,Etios GD SP,384000.0,165260,Diesel,Manual,1st Owner,2014-07-28,796,5
Datsun,GO T BSIV,287000.0,34729,Petrol,Manual,1st Owner,2017-03-03,1086,5
MG,Hector Plus Sharp Diesel MT,1530000.0,58493,Diesel,Manual,1st Owner,2020-07-13,1248,5
Mahindra,XUV300 W8 Option Dual Tone Diesel,803999.9999999999,40536,Diesel,Manual,1st Owner,2021-03-17,1197,5
Maruti,Baleno Zeta,612000.0,57936,Petrol,Manual,1st Owner,2020-08-09,2179,5
Hyundai,i10 Magna 1.1L,206000.0,83061,Petrol,Manual,3rd Owner,2012-05-12,1061,5
MG,Hector Sharp DCT,1614999.9999999998,31752,Petrol,Automatic,1st Owner,2019-04-18,998,5
Volkswagen,Polo Petrol Trendline 1.2L,225000.0,82770,Petrol,Manual,3rd Owner,2011-08-11,1197,5
Maruti,Alto 800 LXI,188000.0,71596,Petrol,Manual,3rd Owner,2015-08-20,1197,5
Hyundai,Santro Sportz AMT,544000.0,5273,Petrol,Automatic,1st Owner,2022-02-27,1086,5
Maruti,Swift Dzire LDI,335000.0,72134,Diesel,Manual,1st Owner,2014-01-26,814,5
Maruti,Baleno 1.2 Zeta,571000.0,33835,Petrol,Manual,1st Owner,2018-09-24,1248,5
Mahindra,XUV500 W6 2WD,877000.0,42355,Diesel,Manual,1st Owner,2017-09-20,1120,5
Maruti,Wagon R LXI Minor,82642.0,166155,Petrol,Manual,2nd Owner,2008-06-30,1461,5
Maruti,Celerio ZXI MT BSIV,461000.00000000006,5246,Petrol,Manual,1st Owner,2019-11-11,799,5
Maruti,Swift Dzire ZXI 1.2,627000.0,7376,Petrol,Manual,1st Owner,2018-04-25,1998,5
Maruti,Swift VXI,494000.00000000006,62195,Petrol,Manual,1st Owner,2018-04-09,3598,5
Hyundai,Santro Xing GL,100000.0,84173,Petrol,Manual,3rd Owner,2008-07-23,1582,5
Hyundai,EON Era Plus,269000.0,56016,Petrol,Manual,1st Owner,2016-07-18,1197,5
Tata,Manza Aura (ABS) Quadrajet,143000.0,103659,Diesel,Manual,1st Owner,2010-12-07,1197,5
Hyundai,Grand i10 CRDi Magna,385000.0,73000,Diesel,Manual,2nd Owner,2014-02-18,1248,5
Renault,Duster 85PS Diesel RxL,450000.0,42900,Diesel,Manual,3rd Owner,2014-02-14,1199,7
Datsun,RediGO T Option,250000.0,84000,Petrol,Manual,1st Owner,2016-10-13,1197,5
Chevrolet,Cruze LTZ,490000.00000000006,56000,Diesel,Manual,2nd Owner,2013-04-01,1047,5
Volkswagen,Touareg 3.6 V6 FSI,1000000.0,92000,Petrol,Automatic,2nd Owner,2007-07-22,998,5
Hyundai,Creta 1.6 CRDi AT SX Plus,950000.0,79000,Diesel,Automatic,1st Owner,2016-03-07,1197,5
Maruti,Baleno 1.2 Delta,508000.0,59407,Petrol,Manual,1st Owner,2017-01-19,1498,5
Maruti,Swift Dzire 1.2 Vxi BSIV,249000.00000000003,57756,Petrol,Manual,1st Owner,2010-03-14,1461,5
Fiat,Linea Emotion Pack (Diesel),166000.0,140148,Diesel,Manual,1st Owner,2010-02-07,1197,5
Tata,Altroz XM plus,684000.0,3730,Petrol,Manual,1st Owner,2021-04-23,998,5
Maruti,Swift ZXI BSIV,364000.0,98890,Petrol,Manual,2nd Owner,2015-01-15,2143,5
Tata,Tigor 1.05 Revotorq XZ Option,408000.0,134156,Diesel,Manual,1st Owner,2017-04-17,2143,7
Maruti,Alto K10 VXI,309000.0,49446,Petrol,Manual,1st Owner,2017-12-08,796,5
Maruti,Swift Dzire 1.2 Lxi BSIV,191000.0,146510,Petrol,Manual,3rd Owner,2011-06-28,1396,5
Honda,Mobilio S i-DTEC,393000.0,81355,Diesel,Manual,3rd Owner,2014-01-07,998,5
Renault,Duster 110PS Diesel RxL,350000.0,100298,Diesel,Manual,2nd Owner,2013-11-27,1462,5
Maruti,Swift Dzire ZXI Plus,684000.0,60892,Petrol,Manual,1st Owner,2018-06-16,2179,5
Maruti,Alto K10 VXI,269000.0,48603,Petrol,Manual,1st Owner,2015-04-24,1197,5
Mercedes-Benz,GLC Progressive 220d,3219000.0,95472,Diesel,Automatic,1st Owner,2018-06-10,1197,5
Mercedes-Benz,E-Class E250 CDI Blue Efficiency,1775000.0,63000,Diesel,Automatic,2nd Owner,2011-06-29,1197,5
Maruti,Alto 800 LXI,325000.0,44000,Petrol,Manual,1st Owner,2016-02-20,1172,5
Hyundai,i20 1.4 CRDi Magna,390000.0,60000,Diesel,Manual,2nd Owner,2012-08-30,998,5
Maruti,Celerio LXI,259000.0,18674,Petrol,Manual,1st Owner,2014-05-31,1498,5
Maruti,Ciaz Alpha,998000.0,11689,Petrol,Manual,1st Owner,2021-08-12,1197,5
Mahindra,Scorpio S11 BSIV,1061000.0,55187,Diesel,Manual,1st Owner,2017-03-11,1197,5
Maruti,Baleno 1.2 Zeta,557000.0,59089,Petrol,Manual,1st Owner,2017-07-04,1197,5
Hyundai,i10 Sportz 1.2,181000.0,86517,Petrol,Manual,2nd Owner,2010-06-11,1199,5
Hyundai,Grand i10 Sportz,385000.0,19079,Petrol,Manual,1st Owner,2015-02-07,1197,5
Fiat,Grande Punto 1.2 Emotion,176000.0,50502,Petrol,Manual,2nd Owner,2010-03-29,1496,5
Maruti,Celerio ZXI MT BSIV,428000.0,33173,Petrol,Manual,1st Owner,2018-12-14,995,5
Honda,Amaze S i-DTEC,434000.0,88227,Diesel,Manual,1st Owner,2016-06-19,1497,7
Hyundai,i20 Magna Optional 1.2,314000.0,73914,Petrol,Manual,2nd Owner,2013-06-15,1197,7
Hyundai,i20 Sportz Plus BSIV,645000.0,85906,Petrol,Manual,1st Owner,2019-10-02,793,5
Hyundai,i20 Sportz Petrol,240000.0,82818,Petrol,Manual,2nd Owner,2010-08-25,1197,5
Honda,Amaze V CVT Petrol BSIV,721000.0,13102,Petrol,Automatic,1st Owner,2018-05-26,1197,5
Maruti,Swift VXI,617000.0,18008,Petrol,Manual,1st Owner,2022-04-27,2179,5
Ford,Ecosport 1.5 Petrol Ambiente,742000.0,12011,Petrol,Manual,1st Owner,2020-10-31,2179,5
Chevrolet,Spark 1.0 PS,73582.0,89133,Petrol,Manual,1st Owner,2009-12-16,1497,5
Honda,City i VTEC CVT VX,698000.0,57445,Petrol,Automatic,1st Owner,2015-01-01,1197,7
Hyundai,i20 Magna,276000.0,127936,Petrol,Manual,1st Owner,2013-03-10,1197,5
Maruti,Celerio VDi,301000.0,77262,Diesel,Manual,1st Owner,2015-03-26,1199,5
Hyundai,i20 1.2 Asta,592000.0,52401,Petrol,Manual,1st Owner,2018-08-28,1197,5
Maruti,Swift VXI,548000.0,44071,Petrol,Manual,1st Owner,2020-06-24,1197,5
Mahindra,XUV500 W8 2WD,596000.0,153231,Diesel,Manual,1st Owner,2014-10-11,1462,5
Mahindra,XUV500 W6 2WD,622000.0,132131,Diesel,Manual,1st Owner,2015-03-25,1999,7
Honda,City V MT,417000.0,70132,Petrol,Manual,2nd Owner,2012-06-20,1248,5
Hyundai,Grand i10 1.2 Kappa Sportz Option,488999.99999999994,15321,Petrol,Manual,1st Owner,2017-03-03,1591,5
Maruti,Ritz LXI,179000.0,74727,Petrol,Manual,1st Owner,2009-02-01,1498,5
Tata,Punch Creative DT,787000.0,19959,Petrol,Manual,1st Owner,2021-10-02,1794,5
Hyundai,i10 Sportz,244000.0,50596,Petrol,Manual,1st Owner,2011-05-24,2179,5
Maruti,Baleno 1.2 Zeta,512000.0,56982,Petrol,Manual,1st Owner,2016-09-04,1248,5
Maruti,Ertiga LXI,592000.0,52932,Petrol,Manual,1st Owner,2019-09-14,998,5
Mahindra,XUV700 AX3 AT,1476000.0,8655,Petrol,Automatic,1st Owner,2021-10-05,1896,5
Maruti,Ritz VDi,204000.0,127763,Diesel,Manual,1st Owner,2011-09-09,1461,5
Hyundai,Verna VTVT 1.6 SX,858000.0,20033,Petrol,Manual,2nd Owner,2019-02-04,1598,5
Volkswagen,Polo 1.5 TDI Highline,446000.0,124908,Diesel,Manual,1st Owner,2016-05-12,1248,5
Toyota,Corolla H2,215000.0,60000,Petrol,Manual,2nd Owner,2005-05-07,1298,5
Mahindra,XUV500 W10 2WD,917000.0,140556,Diesel,Manual,1st Owner,2017-06-26,1497,5
Tata,Bolt Quadrajet XE,274000.0,184618,Diesel,Manual,2nd Owner,2016-11-26,998,5
Maruti,Alto K10 VXI,242000.0,73600,Petrol,Manual,1st Owner,2014-04-30,1956,5
Volkswagen,Jetta 1.9 Highline TDI,325000.0,89000,Diesel,Automatic,2nd Owner,2009-05-25,1248,5
Renault,Duster 85PS Diesel RxL,400000.0,57000,Diesel,Manual,4th Owner,2012-09-02,796,5
Skoda,Rapid 1.6 TDI Elegance,411000.00000000006,65000,Diesel,Manual,2nd Owner,2011-09-16,1462,5
Maruti,Swift LDI,390000.0,67000,Diesel,Manual,1st Owner,2012-06-01,999,5
Maruti,Swift 1.3 VXi,152000.0,59458,Petrol,Manual,3rd Owner,2009-03-01,1197,5
Mahindra,XUV300 W8 Option Diesel,968000.0,67534,Diesel,Manual,1st Owner,2021-06-06,1197,5
Maruti,Wagon R VXI BS IV,193000.0,37204,Petrol,Manual,1st Owner,2011-08-26,1197,5
Jeep,Compass 2.0 Longitude Option BSIV,927000.0,119444,Diesel,Manual,1st Owner,2017-07-12,1197,6
Maruti,Ciaz 1.3 Delta,672000.0,25541,Diesel,Manual,1st Owner,2017-05-14,995,5
Maruti,Alto 800 LXI,275000.0,22999,Petrol,Manual,1st Owner,2017-01-21,1199,5
Maruti,Ciaz Alpha BSIV,834000.0,57270,Petrol,Manual,1st Owner,2019-08-14,1199,7
Volkswagen,Polo 1.0 MPI Trendline,559000.0,29797,Petrol,Manual,1st Owner,2020-02-24,1198,5
Volkswagen,Vento 1.2 TSI Highline AT,457000.0,92028,Petrol,Automatic,2nd Owner,2015-08-25,1198,5
Hyundai,i20 1.2 Sportz,308000.0,36550,Petrol,Manual,1st Owner,2012-01-01,1086,5
Hyundai,Grand i10 Sportz Celebration Edition,425000.0,46407,Petrol,Manual,1st Owner,2016-07-16,1248,5
Maruti,Baleno Zeta CVT,832000.0,9598,Petrol,Automatic,1st Owner,2021-11-08,1198,5
Chevrolet,Spark 1.0 LT,115999.99999999999,48616,Petrol,Manual,1st Owner,2010-06-04,1373,5
Honda,Amaze VX Petrol BSIV,465000.00000000006,116560,Petrol,Manual,1st Owner,2019-05-30,1198,5
Honda,Jazz 1.2 V i VTEC,513999.99999999994,49625,Petrol,Manual,1st Owner,2016-11-24,995,5
Nissan,Micra XV CVT,338000.0,56409,Petrol,Automatic,1st Owner,2014-05-27,1199,5
Mahindra,KUV 100 mFALCON D75 K4,260000.0,128847,Diesel,Manual,1st Owner,2016-05-22,1198,7
Hyundai,i10 Era,139000.0,212598,Petrol,Manual,4th Owner,2010-06-23,1462,5
Maruti,Ciaz ZDi Plus,513999.99999999994,80444,Diesel,Manual,2nd Owner,2015-07-26,1497,5
Datsun,GO Plus T BSIV,321000.0,30848,Petrol,Manual,1st Owner,2017-11-18,814,5
Maruti,Ciaz 1.4 Delta,569000.0,154027,Petrol,Manual,2nd Owner,2017-04-27,995,5
Honda,Amaze S i-VTEC,358000.0,71834,Petrol,Manual,1st Owner,2016-09-08,1373,5
Chevrolet,Spark 1.0 LS,110000.00000000001,74829,Petrol,Manual,1st Owner,2011-08-26,1197,5
Volkswagen,Polo 1.2 MPI Comfortline,367000.0,175705,Petrol,Manual,1st Owner,2017-10-01,799,5
Honda,Brio S MT,254999.99999999997,38219,Petrol,Manual,1st Owner,2012-10-13,1497,6
Maruti,Ciaz Sigma BSIV,652000.0,49391,Petrol,Manual,1st Owner,2018-03-31,1197,5
Honda,City 1.5 V MT,305000.0,167457,Petrol,Manual,2nd Owner,2010-11-22,1248,5
Hyundai,EON D Lite Plus,185000.0,50915,Petrol,Manual,1st Owner,2012-05-12,1198,5
Chevrolet,Spark 1.0 LS LPG,59736.0,192340,Lpg,Manual,2nd Owner,2010-09-22,1390,5
Maruti,Ertiga VXI CNG,705000.0,77778,Cng,Manual,1st Owner,2018-02-08,1462,5
Maruti,Baleno 1.2 Delta,508000.0,30435,Petrol,Manual,1st Owner,2017-03-03,1248,5
Renault,KWID RXT,276000.0,80478,Petrol,Manual,1st Owner,2018-05-12,814,5
Mahindra,XUV300 W6 AMT Diesel BSIV,791000.0,62805,Diesel,Automatic,1st Owner,2020-02-11,1197,5
Hyundai,Grand i10 Nios Sportz,651000.0,8683,Petrol,Manual,1st Owner,2021-05-09,1196,5
Maruti,Ciaz Delta Diesel,696000.0,50251,Diesel,Manual,1st Owner,2019-07-23,1956,5
Datsun,GO T BSIV,237000.0,32635,Petrol,Manual,1st Owner,2015-11-12,1086,5
Volkswagen,Jetta 1.4 TSI Comfortline,497000.0,53003,Petrol,Manual,1st Owner,2012-02-13,796,5
Maruti,XL6 Zeta,744000.0,113006,Petrol,Manual,1st Owner,2019-09-02,1461,5
Maruti,Swift Dzire Tour 1.3 S Diesel,543000.0,69036,Diesel,Manual,1st Owner,2018-12-18,999,5
Hyundai,EON Era Plus,192000.0,61235,Petrol,Manual,1st Owner,2012-05-06,998,5
Hyundai,i20 1.2 Spotz,547000.0,29946,Petrol,Manual,1st Owner,2017-03-20,2609,7
Maruti,Eeco 5 Seater AC 2020-2022,478000.0,21330,Petrol,Manual,1st Owner,2021-02-28,1197,5
Tata,Harrier XZA Plus Dark Edition AT 2020-2022,1814000.0,42418,Diesel,Automatic,1st Owner,2020-02-02,1198,5
Hyundai,i10 Era,229999.99999999997,90605,Petrol,Manual,1st Owner,2013-06-03,1586,5
Maruti,Alto Green LXi (CNG),134000.0,127866,Cng,Manual,1st Owner,2010-10-31,1498,5
Renault,Duster 110PS Diesel RxZ,268000.0,177697,Diesel,Manual,2nd Owner,2012-08-27,1198,5
Volkswagen,Ameo 1.0 MPI Highline Plus,568000.0,13278,Petrol,Manual,1st Owner,2018-05-19,2179,5
